ID,e1_pr,e1_vol,e1_s1,e1_s2,e1_s3,e1_s4,e1_s5,e1_mean,e1_var,e2_pr,e2_vol,e2_s1,e2_s2,e2_s3,e2_s4,e2_s5,e2_mean,e2_var,b1_pr,b1_vol,b1_s1,b1_s2,b1_s3,b1_s4,b1_s5,b1_mean,b1_var,b2_pr,b2_vol,b2_s1,b2_s2,b2_s3,b2_s4,b2_s5,b2_mean,b2_var
10617,27.99,16080,0.59,0.2,0.14,0.05,0.02,4.3,1,25.99,10074,0.67,0.16,0.1,0.03,0.04,4.4,1.1,14.99,16278,0.59,0.2,0.14,0.05,0.02,4.3,1,12.99,14858,0.78,0.08,0.03,0.05,0.06,4.5,1.3
10618,27.99,12692,0.71,0.18,0.05,0.03,0.03,4.5,0.9,23.99,11672,0.71,0.18,0.05,0.03,0.03,4.5,0.9,12.99,11506,0.57,0.33,0.05,0.02,0.03,4.4,0.8,12.99,13085,0.67,0.21,0.08,0.01,0.03,4.5,0.8
10619,25.99,11334,0.85,0.03,0.02,0.01,0.09,4.5,1.5,27.99,14861,0.72,0.11,0.08,0.03,0.06,4.4,1.3,14.99,11958,0.67,0.16,0.1,0.03,0.04,4.4,1.1,16.99,12418,0.67,0.21,0.08,0.01,0.03,4.5,0.8
10620,25.99,13868,0.56,0.25,0.14,0.03,0.02,4.3,0.9,23.99,11654,0.53,0.34,0.11,0.01,0.01,4.4,0.6,16.99,15524,0.85,0.03,0.02,0.01,0.09,4.5,1.5,16.99,14035,0.76,0.14,0.01,0.03,0.06,4.5,1.2
10621,25.99,13177,0.65,0.25,0.07,0.01,0.02,4.5,0.7,23.99,13640,0.61,0.24,0.04,0.05,0.06,4.3,1.3,14.99,18399,0.67,0.21,0.08,0.01,0.03,4.5,0.8,16.99,18091,0.73,0.11,0.05,0.04,0.07,4.4,1.4
10622,25.99,11489,0.77,0.1,0.07,0.01,0.05,4.5,1.1,27.99,15902,0.56,0.35,0.04,0.04,0.01,4.4,0.7,14.99,11425,0.76,0.14,0.01,0.03,0.06,4.5,1.2,12.99,12680,0.78,0.08,0.03,0.05,0.06,4.5,1.3
10623,27.99,11947,0.63,0.22,0.02,0.06,0.07,4.3,1.4,25.99,16945,0.59,0.2,0.14,0.05,0.02,4.3,1,14.99,16405,0.58,0.24,0.11,0.03,0.04,4.3,1.1,12.99,19805,0.65,0.25,0.08,0.01,0.01,4.5,0.6
10624,23.99,14684,0.65,0.25,0.07,0.01,0.02,4.5,0.7,23.99,19814,0.46,0.42,0.1,0.01,0.01,4.3,0.6,16.99,18987,0.73,0.11,0.05,0.04,0.07,4.4,1.4,14.99,10277,0.73,0.11,0.05,0.04,0.07,4.4,1.4
10625,23.99,11477,0.67,0.21,0.08,0.01,0.03,4.5,0.8,23.99,13736,0.71,0.18,0.05,0.03,0.03,4.5,0.9,12.99,16791,0.53,0.34,0.11,0.01,0.01,4.4,0.6,14.99,10445,0.72,0.11,0.08,0.03,0.06,4.4,1.3
10626,25.99,12179,0.71,0.18,0.05,0.03,0.03,4.5,0.9,25.99,19568,0.46,0.44,0.05,0.03,0.02,4.3,0.7,14.99,16385,0.72,0.11,0.08,0.03,0.06,4.4,1.3,16.99,12662,0.57,0.33,0.05,0.02,0.03,4.4,0.8
10627,27.99,16120,0.56,0.25,0.14,0.03,0.02,4.3,0.9,25.99,17380,0.64,0.13,0.12,0.1,0.01,4.3,1.2,16.99,14609,0.76,0.1,0.06,0.06,0.02,4.5,1,14.99,11538,0.64,0.23,0.06,0.04,0.03,4.4,1
10628,23.99,12175,0.73,0.11,0.05,0.04,0.07,4.4,1.4,23.99,12563,0.85,0.03,0.02,0.01,0.09,4.5,1.5,16.99,10189,0.73,0.11,0.05,0.04,0.07,4.4,1.4,14.99,10901,0.46,0.42,0.1,0.01,0.01,4.3,0.6
10629,27.99,12781,0.64,0.23,0.06,0.04,0.03,4.4,1,25.99,18448,0.72,0.15,0.01,0.03,0.09,4.4,1.5,12.99,18845,0.51,0.33,0.11,0.03,0.02,4.3,0.8,14.99,19487,0.57,0.33,0.05,0.02,0.03,4.4,0.8
10630,27.99,12889,0.72,0.11,0.08,0.03,0.06,4.4,1.3,25.99,16264,0.61,0.24,0.04,0.05,0.06,4.3,1.3,16.99,15457,0.79,0.1,0.01,0.01,0.09,4.5,1.4,16.99,16835,0.7,0.09,0.08,0.07,0.06,4.3,1.5
10631,23.99,10186,0.65,0.25,0.07,0.01,0.02,4.5,0.7,27.99,11647,0.72,0.11,0.08,0.03,0.06,4.4,1.3,16.99,14552,0.66,0.22,0.04,0.01,0.07,4.4,1.2,12.99,18372,0.61,0.24,0.04,0.05,0.06,4.3,1.3
10632,27.99,15683,0.46,0.42,0.1,0.01,0.01,4.3,0.6,25.99,10591,0.56,0.35,0.04,0.04,0.01,4.4,0.7,14.99,13531,0.65,0.25,0.07,0.01,0.02,4.5,0.7,16.99,11469,0.56,0.35,0.04,0.04,0.01,4.4,0.7
10633,25.99,19255,0.71,0.18,0.05,0.03,0.03,4.5,0.9,27.99,17641,0.53,0.34,0.11,0.01,0.01,4.4,0.6,14.99,12289,0.46,0.44,0.05,0.03,0.02,4.3,0.7,14.99,18469,0.56,0.35,0.04,0.04,0.01,4.4,0.7
10634,23.99,13487,0.65,0.25,0.08,0.01,0.01,4.5,0.6,25.99,14377,0.67,0.16,0.1,0.03,0.04,4.4,1.1,12.99,15575,0.56,0.25,0.14,0.03,0.02,4.3,0.9,12.99,15554,0.57,0.33,0.05,0.02,0.03,4.4,0.8
10635,23.99,12749,0.46,0.42,0.1,0.01,0.01,4.3,0.6,25.99,13340,0.59,0.2,0.14,0.05,0.02,4.3,1,14.99,18123,0.53,0.34,0.11,0.01,0.01,4.4,0.6,16.99,11881,0.58,0.24,0.11,0.03,0.04,4.3,1.1
10636,23.99,13305,0.77,0.1,0.07,0.01,0.05,4.5,1.1,27.99,12154,0.65,0.25,0.07,0.01,0.02,4.5,0.7,14.99,12676,0.65,0.25,0.08,0.01,0.01,4.5,0.6,16.99,12436,0.46,0.42,0.1,0.01,0.01,4.3,0.6
10637,27.99,18360,0.59,0.2,0.14,0.05,0.02,4.3,1,23.99,15074,0.85,0.03,0.02,0.01,0.09,4.5,1.5,12.99,11015,0.76,0.14,0.01,0.03,0.06,4.5,1.2,12.99,17578,0.71,0.18,0.05,0.03,0.03,4.5,0.9
10638,27.99,11291,0.76,0.14,0.01,0.03,0.06,4.5,1.2,25.99,16082,0.65,0.25,0.07,0.01,0.02,4.5,0.7,14.99,19222,0.76,0.1,0.06,0.06,0.02,4.5,1,14.99,15959,0.58,0.24,0.11,0.03,0.04,4.3,1.1
10639,25.99,11488,0.76,0.1,0.06,0.06,0.02,4.5,1,25.99,15357,0.6,0.29,0.05,0.02,0.04,4.4,0.9,12.99,16891,0.64,0.23,0.06,0.04,0.03,4.4,1,14.99,19127,0.79,0.1,0.01,0.01,0.09,4.5,1.4
10640,27.99,19356,0.6,0.29,0.05,0.02,0.04,4.4,0.9,23.99,11495,0.56,0.35,0.04,0.04,0.01,4.4,0.7,14.99,19860,0.6,0.29,0.05,0.02,0.04,4.4,0.9,14.99,16950,0.73,0.11,0.05,0.04,0.07,4.4,1.4
10641,23.99,14869,0.76,0.14,0.01,0.03,0.06,4.5,1.2,27.99,15602,0.76,0.14,0.01,0.03,0.06,4.5,1.2,16.99,19188,0.46,0.44,0.05,0.03,0.02,4.3,0.7,14.99,12198,0.57,0.33,0.05,0.02,0.03,4.4,0.8
10642,27.99,18300,0.46,0.42,0.1,0.01,0.01,4.3,0.6,27.99,17461,0.77,0.1,0.07,0.01,0.05,4.5,1.1,14.99,18078,0.56,0.35,0.04,0.04,0.01,4.4,0.7,14.99,10050,0.65,0.25,0.08,0.01,0.01,4.5,0.6
10643,23.99,11559,0.64,0.23,0.06,0.04,0.03,4.4,1,23.99,13994,0.77,0.1,0.07,0.01,0.05,4.5,1.1,16.99,18746,0.67,0.21,0.08,0.01,0.03,4.5,0.8,12.99,17521,0.66,0.22,0.04,0.01,0.07,4.4,1.2
10644,27.99,11065,0.46,0.44,0.05,0.03,0.02,4.3,0.7,27.99,17491,0.57,0.33,0.05,0.02,0.03,4.4,0.8,16.99,14252,0.51,0.33,0.11,0.03,0.02,4.3,0.8,16.99,18168,0.56,0.25,0.14,0.03,0.02,4.3,0.9
10645,23.99,10081,0.56,0.35,0.04,0.04,0.01,4.4,0.7,25.99,13177,0.56,0.35,0.04,0.04,0.01,4.4,0.7,12.99,13419,0.73,0.11,0.05,0.04,0.07,4.4,1.4,12.99,15975,0.61,0.24,0.04,0.05,0.06,4.3,1.3
10646,23.99,17634,0.65,0.25,0.08,0.01,0.01,4.5,0.6,25.99,16740,0.51,0.33,0.11,0.03,0.02,4.3,0.8,12.99,16652,0.61,0.24,0.04,0.05,0.06,4.3,1.3,12.99,17938,0.63,0.22,0.02,0.06,0.07,4.3,1.4
10647,27.99,18309,0.76,0.1,0.06,0.06,0.02,4.5,1,25.99,18883,0.65,0.25,0.07,0.01,0.02,4.5,0.7,14.99,12030,0.59,0.2,0.14,0.05,0.02,4.3,1,12.99,16114,0.67,0.16,0.1,0.03,0.04,4.4,1.1
10648,27.99,18691,0.56,0.25,0.14,0.03,0.02,4.3,0.9,23.99,11272,0.6,0.29,0.05,0.02,0.04,4.4,0.9,14.99,12874,0.64,0.23,0.06,0.04,0.03,4.4,1,16.99,12947,0.65,0.25,0.07,0.01,0.02,4.5,0.7
10649,23.99,15457,0.78,0.08,0.03,0.05,0.06,4.5,1.3,27.99,13090,0.56,0.25,0.14,0.03,0.02,4.3,0.9,16.99,14458,0.72,0.15,0.01,0.03,0.09,4.4,1.5,16.99,18167,0.57,0.33,0.05,0.02,0.03,4.4,0.8
10650,27.99,11428,0.67,0.16,0.1,0.03,0.04,4.4,1.1,25.99,18529,0.53,0.34,0.11,0.01,0.01,4.4,0.6,12.99,19176,0.78,0.08,0.03,0.05,0.06,4.5,1.3,14.99,17942,0.46,0.44,0.05,0.03,0.02,4.3,0.7
10651,23.99,14620,0.61,0.24,0.04,0.05,0.06,4.3,1.3,27.99,14492,0.73,0.11,0.05,0.04,0.07,4.4,1.4,12.99,11912,0.46,0.42,0.1,0.01,0.01,4.3,0.6,16.99,16909,0.78,0.08,0.03,0.05,0.06,4.5,1.3
10652,23.99,10025,0.61,0.24,0.04,0.05,0.06,4.3,1.3,23.99,12318,0.59,0.2,0.14,0.05,0.02,4.3,1,12.99,15243,0.56,0.25,0.14,0.03,0.02,4.3,0.9,12.99,17968,0.79,0.1,0.01,0.01,0.09,4.5,1.4
10653,25.99,15534,0.61,0.24,0.04,0.05,0.06,4.3,1.3,27.99,15529,0.51,0.33,0.11,0.03,0.02,4.3,0.8,14.99,11663,0.76,0.1,0.06,0.06,0.02,4.5,1,14.99,10664,0.6,0.29,0.05,0.02,0.04,4.4,0.9
10654,25.99,19251,0.58,0.24,0.11,0.03,0.04,4.3,1.1,23.99,19164,0.76,0.14,0.01,0.03,0.06,4.5,1.2,14.99,12434,0.67,0.21,0.08,0.01,0.03,4.5,0.8,14.99,12821,0.64,0.23,0.06,0.04,0.03,4.4,1
10655,23.99,14398,0.6,0.29,0.05,0.02,0.04,4.4,0.9,27.99,14133,0.78,0.08,0.03,0.05,0.06,4.5,1.3,12.99,17295,0.59,0.2,0.14,0.05,0.02,4.3,1,12.99,10600,0.6,0.29,0.05,0.02,0.04,4.4,0.9
10656,25.99,16902,0.67,0.21,0.08,0.01,0.03,4.5,0.8,25.99,19005,0.76,0.1,0.06,0.06,0.02,4.5,1,14.99,15051,0.79,0.1,0.01,0.01,0.09,4.5,1.4,16.99,15386,0.46,0.44,0.05,0.03,0.02,4.3,0.7
10657,25.99,10440,0.56,0.35,0.04,0.04,0.01,4.4,0.7,27.99,16710,0.46,0.42,0.1,0.01,0.01,4.3,0.6,16.99,18838,0.72,0.11,0.08,0.03,0.06,4.4,1.3,12.99,18693,0.58,0.24,0.11,0.03,0.04,4.3,1.1
10658,25.99,11538,0.71,0.18,0.05,0.03,0.03,4.5,0.9,25.99,17228,0.76,0.14,0.01,0.03,0.06,4.5,1.2,12.99,18908,0.76,0.1,0.06,0.06,0.02,4.5,1,12.99,18951,0.46,0.44,0.05,0.03,0.02,4.3,0.7
10659,23.99,13443,0.72,0.15,0.01,0.03,0.09,4.4,1.5,23.99,18598,0.85,0.03,0.02,0.01,0.09,4.5,1.5,16.99,13706,0.67,0.21,0.08,0.01,0.03,4.5,0.8,14.99,16987,0.58,0.24,0.11,0.03,0.04,4.3,1.1
10660,25.99,19252,0.72,0.15,0.01,0.03,0.09,4.4,1.5,23.99,12462,0.65,0.25,0.08,0.01,0.01,4.5,0.6,14.99,10146,0.61,0.24,0.04,0.05,0.06,4.3,1.3,12.99,14632,0.71,0.18,0.05,0.03,0.03,4.5,0.9
10661,25.99,11087,0.65,0.25,0.08,0.01,0.01,4.5,0.6,27.99,13594,0.65,0.25,0.08,0.01,0.01,4.5,0.6,12.99,13820,0.6,0.29,0.05,0.02,0.04,4.4,0.9,12.99,14082,0.72,0.15,0.01,0.03,0.09,4.4,1.5
10662,27.99,13327,0.65,0.25,0.07,0.01,0.02,4.5,0.7,27.99,16600,0.46,0.44,0.05,0.03,0.02,4.3,0.7,12.99,16475,0.63,0.22,0.02,0.06,0.07,4.3,1.4,14.99,18970,0.64,0.23,0.06,0.04,0.03,4.4,1
10663,25.99,15654,0.65,0.25,0.08,0.01,0.01,4.5,0.6,25.99,18763,0.64,0.23,0.06,0.04,0.03,4.4,1,14.99,14048,0.76,0.14,0.01,0.03,0.06,4.5,1.2,16.99,11044,0.46,0.44,0.05,0.03,0.02,4.3,0.7
10664,23.99,14467,0.7,0.09,0.08,0.07,0.06,4.3,1.5,27.99,15103,0.72,0.15,0.01,0.03,0.09,4.4,1.5,12.99,12511,0.7,0.09,0.08,0.07,0.06,4.3,1.5,14.99,14546,0.56,0.35,0.04,0.04,0.01,4.4,0.7
10665,23.99,14957,0.76,0.14,0.01,0.03,0.06,4.5,1.2,25.99,11226,0.76,0.14,0.01,0.03,0.06,4.5,1.2,14.99,18117,0.65,0.25,0.08,0.01,0.01,4.5,0.6,14.99,15794,0.67,0.16,0.1,0.03,0.04,4.4,1.1
10666,27.99,14800,0.76,0.14,0.01,0.03,0.06,4.5,1.2,25.99,14516,0.72,0.15,0.01,0.03,0.09,4.4,1.5,16.99,12545,0.85,0.03,0.02,0.01,0.09,4.5,1.5,16.99,13765,0.51,0.33,0.11,0.03,0.02,4.3,0.8
10667,27.99,16823,0.72,0.15,0.01,0.03,0.09,4.4,1.5,23.99,18145,0.85,0.03,0.02,0.01,0.09,4.5,1.5,12.99,14323,0.59,0.2,0.14,0.05,0.02,4.3,1,14.99,10526,0.64,0.23,0.06,0.04,0.03,4.4,1
10668,25.99,10793,0.79,0.1,0.01,0.01,0.09,4.5,1.4,27.99,16380,0.85,0.03,0.02,0.01,0.09,4.5,1.5,14.99,15484,0.56,0.25,0.14,0.03,0.02,4.3,0.9,16.99,15350,0.63,0.22,0.02,0.06,0.07,4.3,1.4
10669,25.99,12231,0.78,0.08,0.03,0.05,0.06,4.5,1.3,25.99,16041,0.73,0.11,0.05,0.04,0.07,4.4,1.4,14.99,15161,0.46,0.42,0.1,0.01,0.01,4.3,0.6,12.99,17546,0.64,0.13,0.12,0.1,0.01,4.3,1.2
10670,23.99,18199,0.65,0.25,0.08,0.01,0.01,4.5,0.6,23.99,14060,0.46,0.42,0.1,0.01,0.01,4.3,0.6,16.99,14604,0.65,0.25,0.08,0.01,0.01,4.5,0.6,16.99,18757,0.65,0.25,0.08,0.01,0.01,4.5,0.6
10671,27.99,16669,0.77,0.1,0.07,0.01,0.05,4.5,1.1,25.99,18241,0.61,0.24,0.04,0.05,0.06,4.3,1.3,14.99,12761,0.59,0.2,0.14,0.05,0.02,4.3,1,16.99,11412,0.53,0.34,0.11,0.01,0.01,4.4,0.6
10672,25.99,15577,0.72,0.15,0.01,0.03,0.09,4.4,1.5,25.99,12308,0.78,0.08,0.03,0.05,0.06,4.5,1.3,16.99,13988,0.65,0.25,0.08,0.01,0.01,4.5,0.6,12.99,13904,0.76,0.1,0.06,0.06,0.02,4.5,1
10673,23.99,15586,0.77,0.1,0.07,0.01,0.05,4.5,1.1,25.99,15694,0.58,0.24,0.11,0.03,0.04,4.3,1.1,12.99,13135,0.6,0.29,0.05,0.02,0.04,4.4,0.9,14.99,17239,0.53,0.34,0.11,0.01,0.01,4.4,0.6
10674,23.99,17496,0.85,0.03,0.02,0.01,0.09,4.5,1.5,27.99,13078,0.58,0.24,0.11,0.03,0.04,4.3,1.1,14.99,15075,0.73,0.11,0.05,0.04,0.07,4.4,1.4,16.99,12961,0.46,0.42,0.1,0.01,0.01,4.3,0.6
10675,23.99,13610,0.67,0.16,0.1,0.03,0.04,4.4,1.1,25.99,14427,0.7,0.09,0.08,0.07,0.06,4.3,1.5,14.99,17817,0.72,0.15,0.01,0.03,0.09,4.4,1.5,14.99,10131,0.79,0.1,0.01,0.01,0.09,4.5,1.4
10676,25.99,11447,0.79,0.1,0.01,0.01,0.09,4.5,1.4,25.99,10083,0.72,0.11,0.08,0.03,0.06,4.4,1.3,12.99,17332,0.64,0.23,0.06,0.04,0.03,4.4,1,12.99,12509,0.46,0.42,0.1,0.01,0.01,4.3,0.6
10677,23.99,11578,0.67,0.16,0.1,0.03,0.04,4.4,1.1,27.99,17536,0.73,0.11,0.05,0.04,0.07,4.4,1.4,16.99,10433,0.85,0.03,0.02,0.01,0.09,4.5,1.5,16.99,17765,0.51,0.33,0.11,0.03,0.02,4.3,0.8
10678,23.99,11820,0.46,0.44,0.05,0.03,0.02,4.3,0.7,23.99,10992,0.61,0.24,0.04,0.05,0.06,4.3,1.3,16.99,11574,0.46,0.44,0.05,0.03,0.02,4.3,0.7,16.99,17439,0.46,0.44,0.05,0.03,0.02,4.3,0.7
10679,25.99,12310,0.85,0.03,0.02,0.01,0.09,4.5,1.5,23.99,10750,0.72,0.11,0.08,0.03,0.06,4.4,1.3,14.99,12406,0.56,0.25,0.14,0.03,0.02,4.3,0.9,16.99,14167,0.6,0.29,0.05,0.02,0.04,4.4,0.9
10680,25.99,19528,0.64,0.13,0.12,0.1,0.01,4.3,1.2,25.99,15016,0.77,0.1,0.07,0.01,0.05,4.5,1.1,12.99,18532,0.65,0.25,0.07,0.01,0.02,4.5,0.7,16.99,14074,0.71,0.18,0.05,0.03,0.03,4.5,0.9
10681,27.99,19266,0.61,0.24,0.04,0.05,0.06,4.3,1.3,25.99,14608,0.78,0.08,0.03,0.05,0.06,4.5,1.3,12.99,13300,0.65,0.25,0.07,0.01,0.02,4.5,0.7,16.99,16839,0.65,0.25,0.07,0.01,0.02,4.5,0.7
10682,23.99,10059,0.78,0.08,0.03,0.05,0.06,4.5,1.3,25.99,19221,0.65,0.25,0.08,0.01,0.01,4.5,0.6,14.99,13879,0.64,0.23,0.06,0.04,0.03,4.4,1,14.99,16819,0.6,0.29,0.05,0.02,0.04,4.4,0.9
10683,25.99,12708,0.67,0.21,0.08,0.01,0.03,4.5,0.8,27.99,15648,0.53,0.34,0.11,0.01,0.01,4.4,0.6,14.99,18756,0.71,0.18,0.05,0.03,0.03,4.5,0.9,16.99,19598,0.72,0.15,0.01,0.03,0.09,4.4,1.5
10684,25.99,10575,0.71,0.18,0.05,0.03,0.03,4.5,0.9,25.99,11865,0.57,0.33,0.05,0.02,0.03,4.4,0.8,16.99,17938,0.56,0.35,0.04,0.04,0.01,4.4,0.7,12.99,18808,0.6,0.29,0.05,0.02,0.04,4.4,0.9
10685,27.99,17752,0.6,0.29,0.05,0.02,0.04,4.4,0.9,27.99,10928,0.56,0.25,0.14,0.03,0.02,4.3,0.9,16.99,17310,0.67,0.21,0.08,0.01,0.03,4.5,0.8,16.99,15431,0.65,0.25,0.08,0.01,0.01,4.5,0.6
10686,23.99,13491,0.46,0.44,0.05,0.03,0.02,4.3,0.7,27.99,17033,0.51,0.33,0.11,0.03,0.02,4.3,0.8,12.99,12873,0.72,0.11,0.08,0.03,0.06,4.4,1.3,16.99,19064,0.76,0.14,0.01,0.03,0.06,4.5,1.2
10687,25.99,19166,0.7,0.09,0.08,0.07,0.06,4.3,1.5,23.99,18950,0.72,0.11,0.08,0.03,0.06,4.4,1.3,12.99,12304,0.72,0.15,0.01,0.03,0.09,4.4,1.5,12.99,10128,0.72,0.11,0.08,0.03,0.06,4.4,1.3
10688,27.99,10833,0.71,0.18,0.05,0.03,0.03,4.5,0.9,25.99,14369,0.58,0.24,0.11,0.03,0.04,4.3,1.1,12.99,13879,0.61,0.24,0.04,0.05,0.06,4.3,1.3,16.99,15609,0.76,0.1,0.06,0.06,0.02,4.5,1
10689,25.99,18897,0.71,0.18,0.05,0.03,0.03,4.5,0.9,25.99,16213,0.77,0.1,0.07,0.01,0.05,4.5,1.1,16.99,13800,0.72,0.11,0.08,0.03,0.06,4.4,1.3,12.99,11250,0.63,0.22,0.02,0.06,0.07,4.3,1.4
10690,23.99,12053,0.79,0.1,0.01,0.01,0.09,4.5,1.4,25.99,10238,0.64,0.23,0.06,0.04,0.03,4.4,1,16.99,18078,0.46,0.44,0.05,0.03,0.02,4.3,0.7,12.99,19076,0.77,0.1,0.07,0.01,0.05,4.5,1.1
10691,25.99,12853,0.51,0.33,0.11,0.03,0.02,4.3,0.8,23.99,18083,0.78,0.08,0.03,0.05,0.06,4.5,1.3,16.99,12043,0.46,0.44,0.05,0.03,0.02,4.3,0.7,12.99,13963,0.59,0.2,0.14,0.05,0.02,4.3,1
10692,27.99,14297,0.67,0.16,0.1,0.03,0.04,4.4,1.1,23.99,13638,0.53,0.34,0.11,0.01,0.01,4.4,0.6,12.99,11889,0.79,0.1,0.01,0.01,0.09,4.5,1.4,12.99,19237,0.71,0.18,0.05,0.03,0.03,4.5,0.9
10693,23.99,19857,0.71,0.18,0.05,0.03,0.03,4.5,0.9,27.99,12312,0.64,0.13,0.12,0.1,0.01,4.3,1.2,14.99,14497,0.6,0.29,0.05,0.02,0.04,4.4,0.9,16.99,11563,0.67,0.21,0.08,0.01,0.03,4.5,0.8
10694,23.99,16623,0.65,0.25,0.08,0.01,0.01,4.5,0.6,25.99,14820,0.66,0.22,0.04,0.01,0.07,4.4,1.2,16.99,12388,0.77,0.1,0.07,0.01,0.05,4.5,1.1,12.99,19024,0.61,0.24,0.04,0.05,0.06,4.3,1.3
10695,27.99,10316,0.72,0.15,0.01,0.03,0.09,4.4,1.5,23.99,12960,0.85,0.03,0.02,0.01,0.09,4.5,1.5,12.99,10778,0.79,0.1,0.01,0.01,0.09,4.5,1.4,14.99,11946,0.56,0.35,0.04,0.04,0.01,4.4,0.7
10696,23.99,16022,0.64,0.23,0.06,0.04,0.03,4.4,1,25.99,18945,0.59,0.2,0.14,0.05,0.02,4.3,1,16.99,16225,0.65,0.25,0.08,0.01,0.01,4.5,0.6,16.99,13845,0.71,0.18,0.05,0.03,0.03,4.5,0.9
10697,23.99,19798,0.57,0.33,0.05,0.02,0.03,4.4,0.8,25.99,17363,0.67,0.16,0.1,0.03,0.04,4.4,1.1,14.99,19765,0.61,0.24,0.04,0.05,0.06,4.3,1.3,12.99,14552,0.58,0.24,0.11,0.03,0.04,4.3,1.1
10698,27.99,16255,0.59,0.2,0.14,0.05,0.02,4.3,1,25.99,13155,0.63,0.22,0.02,0.06,0.07,4.3,1.4,12.99,19139,0.71,0.18,0.05,0.03,0.03,4.5,0.9,12.99,14592,0.66,0.22,0.04,0.01,0.07,4.4,1.2
10699,27.99,12634,0.53,0.34,0.11,0.01,0.01,4.4,0.6,27.99,17935,0.46,0.42,0.1,0.01,0.01,4.3,0.6,16.99,14711,0.67,0.16,0.1,0.03,0.04,4.4,1.1,14.99,18627,0.6,0.29,0.05,0.02,0.04,4.4,0.9
10700,23.99,19573,0.85,0.03,0.02,0.01,0.09,4.5,1.5,23.99,17348,0.46,0.42,0.1,0.01,0.01,4.3,0.6,12.99,19099,0.76,0.1,0.06,0.06,0.02,4.5,1,12.99,10143,0.61,0.24,0.04,0.05,0.06,4.3,1.3
10701,25.99,17341,0.51,0.33,0.11,0.03,0.02,4.3,0.8,27.99,14562,0.77,0.1,0.07,0.01,0.05,4.5,1.1,12.99,19519,0.67,0.21,0.08,0.01,0.03,4.5,0.8,14.99,11410,0.65,0.25,0.08,0.01,0.01,4.5,0.6
10702,27.99,16941,0.7,0.09,0.08,0.07,0.06,4.3,1.5,27.99,14618,0.66,0.22,0.04,0.01,0.07,4.4,1.2,14.99,14557,0.58,0.24,0.11,0.03,0.04,4.3,1.1,16.99,11197,0.64,0.13,0.12,0.1,0.01,4.3,1.2
10703,25.99,14738,0.71,0.18,0.05,0.03,0.03,4.5,0.9,27.99,11864,0.65,0.25,0.07,0.01,0.02,4.5,0.7,14.99,19159,0.67,0.21,0.08,0.01,0.03,4.5,0.8,14.99,19353,0.56,0.25,0.14,0.03,0.02,4.3,0.9
10704,25.99,16188,0.79,0.1,0.01,0.01,0.09,4.5,1.4,27.99,13189,0.65,0.25,0.07,0.01,0.02,4.5,0.7,16.99,11553,0.85,0.03,0.02,0.01,0.09,4.5,1.5,14.99,17293,0.77,0.1,0.07,0.01,0.05,4.5,1.1
10705,27.99,13889,0.67,0.16,0.1,0.03,0.04,4.4,1.1,23.99,13077,0.59,0.2,0.14,0.05,0.02,4.3,1,12.99,17745,0.79,0.1,0.01,0.01,0.09,4.5,1.4,14.99,18321,0.67,0.16,0.1,0.03,0.04,4.4,1.1
10706,27.99,15877,0.76,0.14,0.01,0.03,0.06,4.5,1.2,23.99,12487,0.78,0.08,0.03,0.05,0.06,4.5,1.3,16.99,19006,0.77,0.1,0.07,0.01,0.05,4.5,1.1,12.99,18256,0.58,0.24,0.11,0.03,0.04,4.3,1.1
10707,25.99,19922,0.65,0.25,0.08,0.01,0.01,4.5,0.6,25.99,14576,0.72,0.15,0.01,0.03,0.09,4.4,1.5,14.99,10968,0.56,0.35,0.04,0.04,0.01,4.4,0.7,14.99,18478,0.65,0.25,0.07,0.01,0.02,4.5,0.7
10708,25.99,19558,0.53,0.34,0.11,0.01,0.01,4.4,0.6,25.99,18650,0.56,0.35,0.04,0.04,0.01,4.4,0.7,12.99,12045,0.53,0.34,0.11,0.01,0.01,4.4,0.6,12.99,11837,0.67,0.21,0.08,0.01,0.03,4.5,0.8
10709,23.99,11134,0.6,0.29,0.05,0.02,0.04,4.4,0.9,27.99,16429,0.67,0.21,0.08,0.01,0.03,4.5,0.8,12.99,14563,0.76,0.14,0.01,0.03,0.06,4.5,1.2,14.99,16195,0.85,0.03,0.02,0.01,0.09,4.5,1.5
10710,23.99,17048,0.56,0.35,0.04,0.04,0.01,4.4,0.7,23.99,10212,0.79,0.1,0.01,0.01,0.09,4.5,1.4,16.99,11602,0.46,0.44,0.05,0.03,0.02,4.3,0.7,14.99,13386,0.51,0.33,0.11,0.03,0.02,4.3,0.8
10711,23.99,17058,0.51,0.33,0.11,0.03,0.02,4.3,0.8,23.99,18476,0.51,0.33,0.11,0.03,0.02,4.3,0.8,12.99,18648,0.56,0.35,0.04,0.04,0.01,4.4,0.7,16.99,16773,0.53,0.34,0.11,0.01,0.01,4.4,0.6
10712,23.99,12922,0.58,0.24,0.11,0.03,0.04,4.3,1.1,23.99,11426,0.65,0.25,0.07,0.01,0.02,4.5,0.7,16.99,13188,0.65,0.25,0.08,0.01,0.01,4.5,0.6,12.99,18593,0.64,0.23,0.06,0.04,0.03,4.4,1
