ID,e1_pr,e1_vol,e1_s1,e1_s2,e1_s3,e1_s4,e1_s5,e1_mean,e1_var,e2_pr,e2_vol,e2_s1,e2_s2,e2_s3,e2_s4,e2_s5,e2_mean,e2_var,b1_pr,b1_vol,b1_s1,b1_s2,b1_s3,b1_s4,b1_s5,b1_mean,b1_var,b2_pr,b2_vol,b2_s1,b2_s2,b2_s3,b2_s4,b2_s5,b2_mean,b2_var
11890,26.99,12456,0.68,0.18,0.05,0.03,0.06,4.4,1.22,28.99,15028,0.71,0.12,0.12,0.04,0.01,4.5,0.85,16.99,19736,0.74,0.1,0.07,0.02,0.07,4.4,1.36,17.99,13539,0.75,0.18,0.03,0.01,0.03,4.6,0.71
11891,24.99,13672,0.76,0.08,0.04,0.02,0.1,4.4,1.64,28.99,6760,0.69,0.14,0.14,0.02,0.01,4.5,0.77,17.99,10484,0.77,0.12,0.01,0.05,0.05,4.5,1.21,15.99,10532,0.64,0.26,0.02,0.01,0.07,4.4,1.15
11899,26.99,10312,0.62,0.27,0.04,0.02,0.05,4.4,1.02,28.99,17524,0.75,0.18,0.01,0.03,0.03,4.6,0.81,17.99,18058,0.82,0.04,0.04,0.02,0.08,4.5,1.43,15.99,6351,0.86,0.03,0.01,0.04,0.06,4.6,1.22
11908,28.99,15846,0.77,0.12,0.01,0.05,0.05,4.5,1.21,26.99,5547,0.72,0.14,0.07,0.04,0.03,4.5,0.98,16.99,14553,0.78,0.07,0.06,0.05,0.04,4.5,1.15,16.99,19732,0.68,0.18,0.05,0.03,0.06,4.4,1.22
11917,28.99,13963,0.6,0.32,0.01,0.03,0.04,4.4,0.95,28.99,5308,0.66,0.22,0.09,0.02,0.01,4.5,0.7,15.99,18253,0.78,0.15,0.02,0.01,0.04,4.6,0.89,15.99,16818,0.73,0.19,0.04,0.03,0.01,4.6,0.58
11918,28.99,12995,0.7,0.2,0.05,0.01,0.04,4.5,0.9,28.99,19886,0.82,0.01,0.01,0.07,0.09,4.4,1.74,17.99,18220,0.68,0.19,0.04,0.02,0.07,4.4,1.27,17.99,16920,0.71,0.17,0.01,0.02,0.09,4.4,1.43
11920,26.99,5017,0.74,0.1,0.07,0.02,0.07,4.4,1.36,28.99,13488,0.65,0.19,0.11,0.03,0.02,4.4,0.91,17.99,17165,0.62,0.32,0.01,0.02,0.03,4.5,0.74,17.99,9177,0.77,0.11,0.07,0.04,0.01,4.6,0.74
11921,24.99,5458,0.69,0.18,0.07,0.02,0.04,4.5,0.93,26.99,5277,0.75,0.18,0.01,0.03,0.03,4.6,0.81,15.99,7924,0.62,0.24,0.08,0.05,0.01,4.4,0.86,17.99,8820,0.77,0.12,0.01,0.05,0.05,4.5,1.21
11927,28.99,14762,0.82,0.09,0.01,0.03,0.05,4.6,1,26.99,10408,0.72,0.13,0.11,0.01,0.03,4.5,0.87,15.99,11970,0.69,0.2,0.01,0.03,0.07,4.4,1.31,17.99,11307,0.72,0.14,0.07,0.04,0.03,4.5,0.98
11937,24.99,5788,0.64,0.26,0.02,0.01,0.07,4.4,1.15,26.99,8122,0.82,0.03,0.04,0.05,0.06,4.5,1.36,17.99,11710,0.82,0.07,0.04,0.03,0.04,4.6,0.97,15.99,5036,0.65,0.22,0.05,0.05,0.03,4.4,0.99
11943,28.99,16477,0.75,0.17,0.03,0.02,0.03,4.6,0.79,26.99,12085,0.62,0.32,0.01,0.02,0.03,4.5,0.74,16.99,9497,0.77,0.13,0.06,0.03,0.01,4.6,0.68,15.99,13635,0.82,0.05,0.02,0.01,0.1,4.5,1.5
11947,26.99,11982,0.62,0.27,0.04,0.02,0.05,4.4,1.02,28.99,10693,0.71,0.23,0.03,0.02,0.01,4.6,0.53,15.99,6153,0.73,0.15,0.01,0.02,0.09,4.4,1.49,16.99,11169,0.62,0.32,0.01,0.02,0.03,4.5,0.74
11957,28.99,8475,0.7,0.18,0.06,0.05,0.01,4.5,0.81,28.99,9088,0.77,0.12,0.01,0.05,0.05,4.5,1.21,15.99,8225,0.75,0.12,0.1,0.02,0.01,4.6,0.65,17.99,18349,0.75,0.18,0.01,0.03,0.03,4.6,0.81
11959,28.99,18673,0.77,0.13,0.05,0.02,0.03,4.6,0.84,26.99,8917,0.65,0.22,0.05,0.05,0.03,4.4,0.99,16.99,12308,0.82,0.05,0.02,0.01,0.1,4.5,1.5,15.99,10246,0.62,0.26,0.05,0.02,0.05,4.4,1.05
11964,28.99,11160,0.83,0.07,0.01,0.02,0.07,4.6,1.19,26.99,10918,0.72,0.15,0.07,0.02,0.04,4.5,1.02,17.99,19939,0.75,0.18,0.03,0.01,0.03,4.6,0.71,15.99,16409,0.65,0.25,0.07,0.01,0.02,4.5,0.67
11966,24.99,10737,0.65,0.19,0.11,0.03,0.02,4.4,0.91,28.99,15395,0.62,0.32,0.01,0.02,0.03,4.5,0.74,15.99,10688,0.75,0.12,0.1,0.02,0.01,4.6,0.65,15.99,17338,0.71,0.12,0.12,0.04,0.01,4.5,0.85
11973,28.99,18997,0.7,0.18,0.06,0.05,0.01,4.5,0.81,24.99,7493,0.64,0.26,0.02,0.01,0.07,4.4,1.15,17.99,18777,0.65,0.19,0.11,0.03,0.02,4.4,0.91,16.99,5172,0.6,0.32,0.01,0.03,0.04,4.4,0.95
11984,26.99,8710,0.65,0.25,0.07,0.01,0.02,4.5,0.67,26.99,5880,0.73,0.16,0.04,0.01,0.06,4.5,1.1,17.99,15592,0.71,0.23,0.03,0.02,0.01,4.6,0.53,17.99,16344,0.75,0.12,0.1,0.02,0.01,4.6,0.65
11986,28.99,12308,0.72,0.13,0.11,0.01,0.03,4.5,0.87,24.99,19294,0.62,0.27,0.04,0.02,0.05,4.4,1.02,17.99,11487,0.62,0.32,0.01,0.02,0.03,4.5,0.74,17.99,17708,0.69,0.2,0.01,0.03,0.07,4.4,1.31
11992,26.99,18729,0.77,0.13,0.05,0.02,0.03,4.6,0.84,26.99,18898,0.83,0.07,0.01,0.02,0.07,4.6,1.19,17.99,6750,0.75,0.17,0.03,0.02,0.03,4.6,0.79,17.99,17421,0.52,0.4,0.03,0.03,0.02,4.4,0.66
12002,24.99,5591,0.75,0.18,0.03,0.01,0.03,4.6,0.71,28.99,18377,0.86,0.03,0.01,0.04,0.06,4.6,1.22,15.99,9354,0.64,0.26,0.02,0.01,0.07,4.4,1.15,16.99,15963,0.66,0.22,0.09,0.02,0.01,4.5,0.7
12008,26.99,17435,0.77,0.12,0.05,0.03,0.03,4.6,0.86,24.99,12126,0.72,0.18,0.07,0.02,0.01,4.6,0.62,16.99,13794,0.71,0.17,0.01,0.02,0.09,4.4,1.43,17.99,7515,0.78,0.15,0.02,0.01,0.04,4.6,0.89
12012,24.99,9055,0.82,0.03,0.04,0.05,0.06,4.5,1.36,26.99,19784,0.72,0.18,0.07,0.02,0.01,4.6,0.62,15.99,17950,0.78,0.07,0.06,0.05,0.04,4.5,1.15,17.99,14504,0.77,0.11,0.07,0.04,0.01,4.6,0.74
12015,28.99,7892,0.75,0.18,0.01,0.03,0.03,4.6,0.81,28.99,19933,0.65,0.19,0.11,0.03,0.02,4.4,0.91,15.99,6133,0.72,0.14,0.07,0.04,0.03,4.5,0.98,15.99,18519,0.82,0.01,0.01,0.07,0.09,4.4,1.74
12024,26.99,13954,0.74,0.18,0.02,0.03,0.03,4.6,0.77,24.99,8644,0.74,0.1,0.07,0.02,0.07,4.4,1.36,16.99,14556,0.73,0.19,0.04,0.03,0.01,4.6,0.58,15.99,15431,0.62,0.24,0.08,0.05,0.01,4.4,0.86
12026,28.99,16085,0.83,0.05,0.05,0.03,0.04,4.6,1.04,26.99,9967,0.76,0.08,0.04,0.02,0.1,4.4,1.64,17.99,11862,0.73,0.16,0.04,0.01,0.06,4.5,1.1,15.99,9234,0.64,0.26,0.02,0.01,0.07,4.4,1.15
12029,26.99,18314,0.72,0.14,0.07,0.04,0.03,4.5,0.98,28.99,13206,0.77,0.13,0.05,0.02,0.03,4.6,0.84,16.99,8382,0.75,0.12,0.1,0.02,0.01,4.6,0.65,17.99,15368,0.77,0.12,0.05,0.03,0.03,4.6,0.86
12032,24.99,14331,0.82,0.03,0.04,0.05,0.06,4.5,1.36,26.99,15250,0.78,0.15,0.02,0.01,0.04,4.6,0.89,17.99,19226,0.86,0.03,0.01,0.04,0.06,4.6,1.22,16.99,7708,0.77,0.12,0.01,0.05,0.05,4.5,1.21
12034,28.99,17388,0.72,0.15,0.07,0.02,0.04,4.5,1.02,24.99,12117,0.69,0.14,0.14,0.02,0.01,4.5,0.77,16.99,11348,0.72,0.14,0.07,0.04,0.03,4.5,0.98,15.99,11072,0.65,0.22,0.05,0.05,0.03,4.4,0.99
12035,28.99,5824,0.72,0.14,0.07,0.04,0.03,4.5,0.98,24.99,18712,0.74,0.1,0.07,0.02,0.07,4.4,1.36,17.99,18531,0.75,0.18,0.01,0.03,0.03,4.6,0.81,16.99,14959,0.64,0.24,0.1,0.01,0.01,4.5,0.61
12037,28.99,19820,0.76,0.08,0.02,0.06,0.08,4.4,1.54,24.99,7043,0.73,0.15,0.01,0.02,0.09,4.4,1.49,17.99,7996,0.7,0.18,0.06,0.05,0.01,4.5,0.81,15.99,12976,0.62,0.24,0.08,0.05,0.01,4.4,0.86
12040,26.99,9417,0.82,0.04,0.04,0.02,0.08,4.5,1.43,28.99,15640,0.74,0.14,0.05,0.03,0.04,4.5,1.06,16.99,13229,0.71,0.23,0.03,0.02,0.01,4.6,0.53,16.99,12579,0.77,0.11,0.07,0.04,0.01,4.6,0.74
12044,24.99,14015,0.69,0.14,0.14,0.02,0.01,4.5,0.77,26.99,19538,0.62,0.24,0.08,0.05,0.01,4.4,0.86,16.99,18426,0.68,0.18,0.05,0.03,0.06,4.4,1.22,17.99,11802,0.7,0.18,0.06,0.05,0.01,4.5,0.81
12045,26.99,7832,0.75,0.18,0.01,0.03,0.03,4.6,0.81,26.99,18531,0.69,0.2,0.01,0.03,0.07,4.4,1.31,16.99,9744,0.81,0.08,0.06,0.01,0.04,4.6,0.93,15.99,8679,0.72,0.15,0.07,0.02,0.04,4.5,1.02
12046,24.99,12438,0.77,0.13,0.01,0.01,0.08,4.5,1.29,24.99,17281,0.71,0.12,0.12,0.04,0.01,4.5,0.85,16.99,5617,0.68,0.19,0.04,0.02,0.07,4.4,1.27,17.99,8490,0.75,0.17,0.03,0.02,0.03,4.6,0.79
12048,28.99,13362,0.78,0.15,0.02,0.01,0.04,4.6,0.89,24.99,15211,0.71,0.12,0.12,0.04,0.01,4.5,0.85,15.99,17185,0.65,0.22,0.05,0.05,0.03,4.4,0.99,16.99,17171,0.72,0.18,0.07,0.02,0.01,4.6,0.62
12052,24.99,15014,0.77,0.12,0.01,0.05,0.05,4.5,1.21,26.99,13053,0.78,0.15,0.02,0.01,0.04,4.6,0.89,16.99,5449,0.82,0.07,0.04,0.03,0.04,4.6,0.97,15.99,7385,0.7,0.18,0.06,0.05,0.01,4.5,0.81
12061,28.99,11400,0.78,0.15,0.02,0.01,0.04,4.6,0.89,24.99,5460,0.61,0.26,0.08,0.04,0.01,4.4,0.8,17.99,14842,0.69,0.14,0.14,0.02,0.01,4.5,0.77,15.99,14077,0.62,0.26,0.05,0.02,0.05,4.4,1.05
12074,24.99,19976,0.7,0.2,0.05,0.01,0.04,4.5,0.9,26.99,7343,0.77,0.13,0.05,0.02,0.03,4.6,0.84,15.99,12900,0.61,0.26,0.08,0.04,0.01,4.4,0.8,16.99,16649,0.82,0.03,0.04,0.05,0.06,4.5,1.36
12076,24.99,13328,0.76,0.08,0.02,0.06,0.08,4.4,1.54,28.99,5559,0.77,0.13,0.01,0.01,0.08,4.5,1.29,15.99,7383,0.74,0.14,0.05,0.03,0.04,4.5,1.06,16.99,10873,0.75,0.12,0.1,0.02,0.01,4.6,0.65
12077,28.99,10989,0.78,0.07,0.06,0.05,0.04,4.5,1.15,24.99,9738,0.64,0.26,0.02,0.01,0.07,4.4,1.15,16.99,10936,0.65,0.19,0.11,0.03,0.02,4.4,0.91,17.99,9471,0.78,0.07,0.06,0.05,0.04,4.5,1.15
12085,24.99,18959,0.76,0.08,0.02,0.06,0.08,4.4,1.54,28.99,8734,0.72,0.18,0.07,0.02,0.01,4.6,0.62,17.99,15124,0.66,0.22,0.09,0.02,0.01,4.5,0.7,17.99,5062,0.72,0.18,0.07,0.02,0.01,4.6,0.62
12087,24.99,12284,0.72,0.15,0.07,0.02,0.04,4.5,1.02,26.99,7484,0.77,0.12,0.05,0.03,0.03,4.6,0.86,17.99,7969,0.75,0.12,0.1,0.02,0.01,4.6,0.65,16.99,14912,0.64,0.26,0.02,0.01,0.07,4.4,1.15
12096,28.99,8210,0.83,0.07,0.01,0.02,0.07,4.6,1.19,26.99,7108,0.73,0.15,0.01,0.02,0.09,4.4,1.49,16.99,15928,0.64,0.24,0.1,0.01,0.01,4.5,0.61,17.99,18257,0.77,0.13,0.05,0.02,0.03,4.6,0.84
12101,28.99,6761,0.71,0.23,0.03,0.02,0.01,4.6,0.53,28.99,9205,0.82,0.09,0.01,0.03,0.05,4.6,1,16.99,5974,0.72,0.14,0.07,0.04,0.03,4.5,0.98,15.99,14942,0.62,0.27,0.04,0.02,0.05,4.4,1.02
12103,24.99,19125,0.64,0.26,0.02,0.01,0.07,4.4,1.15,26.99,14810,0.77,0.13,0.01,0.01,0.08,4.5,1.29,17.99,18920,0.86,0.03,0.01,0.04,0.06,4.6,1.22,16.99,18368,0.69,0.2,0.01,0.03,0.07,4.4,1.31
12108,26.99,9865,0.66,0.19,0.07,0.04,0.04,4.4,1.09,28.99,14274,0.74,0.18,0.02,0.03,0.03,4.6,0.77,16.99,12074,0.82,0.05,0.02,0.01,0.1,4.5,1.5,16.99,10336,0.7,0.2,0.05,0.01,0.04,4.5,0.9
12128,26.99,9905,0.6,0.32,0.01,0.03,0.04,4.4,0.95,28.99,19999,0.77,0.13,0.06,0.03,0.01,4.6,0.68,16.99,10197,0.52,0.4,0.03,0.03,0.02,4.4,0.66,17.99,11356,0.82,0.04,0.04,0.02,0.08,4.5,1.43
12130,26.99,7291,0.66,0.19,0.07,0.04,0.04,4.4,1.09,28.99,15442,0.75,0.18,0.03,0.01,0.03,4.6,0.71,17.99,12470,0.77,0.13,0.01,0.01,0.08,4.5,1.29,17.99,6012,0.74,0.18,0.02,0.03,0.03,4.6,0.77
12150,28.99,18102,0.72,0.13,0.11,0.01,0.03,4.5,0.87,24.99,5942,0.86,0.03,0.01,0.04,0.06,4.6,1.22,17.99,7602,0.72,0.14,0.07,0.04,0.03,4.5,0.98,17.99,13788,0.62,0.27,0.04,0.02,0.05,4.4,1.02
12152,26.99,7189,0.81,0.08,0.06,0.01,0.04,4.6,0.93,24.99,11304,0.76,0.08,0.04,0.02,0.1,4.4,1.64,16.99,17701,0.72,0.13,0.11,0.01,0.03,4.5,0.87,15.99,7137,0.78,0.15,0.02,0.01,0.04,4.6,0.89
12154,26.99,9579,0.77,0.13,0.01,0.01,0.08,4.5,1.29,24.99,14413,0.66,0.19,0.07,0.04,0.04,4.4,1.09,16.99,12608,0.82,0.07,0.04,0.03,0.04,4.6,0.97,15.99,10024,0.72,0.15,0.07,0.02,0.04,4.5,1.02
12156,24.99,9447,0.77,0.13,0.05,0.02,0.03,4.6,0.84,24.99,7522,0.75,0.18,0.03,0.01,0.03,4.6,0.71,15.99,13121,0.62,0.24,0.08,0.05,0.01,4.4,0.86,15.99,12030,0.62,0.27,0.04,0.02,0.05,4.4,1.02
12160,26.99,18915,0.71,0.23,0.03,0.02,0.01,4.6,0.53,24.99,9699,0.82,0.03,0.04,0.05,0.06,4.5,1.36,17.99,14720,0.71,0.23,0.03,0.02,0.01,4.6,0.53,15.99,7175,0.72,0.14,0.07,0.04,0.03,4.5,0.98
12166,26.99,19832,0.86,0.03,0.01,0.04,0.06,4.6,1.22,24.99,6357,0.83,0.05,0.03,0.04,0.05,4.6,1.1,16.99,16313,0.68,0.18,0.05,0.03,0.06,4.4,1.22,15.99,8561,0.75,0.18,0.01,0.03,0.03,4.6,0.81
12167,28.99,18283,0.64,0.24,0.1,0.01,0.01,4.5,0.61,24.99,5537,0.83,0.07,0.01,0.02,0.07,4.6,1.19,15.99,7833,0.71,0.17,0.01,0.02,0.09,4.4,1.43,17.99,9304,0.77,0.12,0.05,0.03,0.03,4.6,0.86
12169,26.99,14898,0.76,0.08,0.02,0.06,0.08,4.4,1.54,28.99,17344,0.82,0.07,0.04,0.03,0.04,4.6,0.97,17.99,10746,0.69,0.14,0.14,0.02,0.01,4.5,0.77,17.99,5630,0.82,0.09,0.01,0.03,0.05,4.6,1
12173,26.99,7874,0.62,0.27,0.04,0.02,0.05,4.4,1.02,28.99,15162,0.62,0.24,0.08,0.05,0.01,4.4,0.86,15.99,11560,0.75,0.12,0.1,0.02,0.01,4.6,0.65,15.99,15718,0.77,0.13,0.06,0.03,0.01,4.6,0.68
12185,28.99,10120,0.71,0.23,0.03,0.02,0.01,4.6,0.53,24.99,5225,0.52,0.4,0.03,0.03,0.02,4.4,0.66,17.99,13475,0.72,0.13,0.11,0.01,0.03,4.5,0.87,15.99,11358,0.64,0.26,0.02,0.01,0.07,4.4,1.15
12187,24.99,8854,0.68,0.18,0.05,0.03,0.06,4.4,1.22,26.99,13050,0.77,0.12,0.01,0.05,0.05,4.5,1.21,16.99,13786,0.7,0.18,0.06,0.05,0.01,4.5,0.81,16.99,15011,0.72,0.15,0.07,0.02,0.04,4.5,1.02
12196,26.99,15162,0.69,0.14,0.14,0.02,0.01,4.5,0.77,24.99,9293,0.61,0.26,0.08,0.04,0.01,4.4,0.8,16.99,17133,0.72,0.13,0.11,0.01,0.03,4.5,0.87,16.99,16824,0.77,0.13,0.01,0.01,0.08,4.5,1.29
12200,24.99,9396,0.74,0.18,0.02,0.03,0.03,4.6,0.77,28.99,16836,0.62,0.24,0.08,0.05,0.01,4.4,0.86,15.99,19382,0.77,0.13,0.01,0.01,0.08,4.5,1.29,15.99,12818,0.71,0.23,0.03,0.02,0.01,4.6,0.53
12214,24.99,10183,0.82,0.04,0.04,0.02,0.08,4.5,1.43,26.99,19976,0.64,0.24,0.1,0.01,0.01,4.5,0.61,15.99,12500,0.6,0.28,0.08,0.02,0.02,4.4,0.76,16.99,8128,0.82,0.07,0.04,0.03,0.04,4.6,0.97
12229,28.99,19692,0.66,0.19,0.07,0.04,0.04,4.4,1.09,24.99,10811,0.76,0.08,0.02,0.06,0.08,4.4,1.54,16.99,12616,0.62,0.26,0.05,0.02,0.05,4.4,1.05,16.99,17222,0.65,0.22,0.05,0.05,0.03,4.4,0.99
12234,28.99,12744,0.73,0.16,0.04,0.01,0.06,4.5,1.1,26.99,6751,0.78,0.07,0.06,0.05,0.04,4.5,1.15,16.99,16330,0.82,0.03,0.04,0.05,0.06,4.5,1.36,15.99,11486,0.65,0.22,0.05,0.05,0.03,4.4,0.99
12241,28.99,18843,0.71,0.12,0.12,0.04,0.01,4.5,0.85,28.99,19673,0.77,0.12,0.01,0.05,0.05,4.5,1.21,15.99,14400,0.6,0.28,0.08,0.02,0.02,4.4,0.76,16.99,5219,0.75,0.17,0.03,0.02,0.03,4.6,0.79
12245,28.99,5755,0.82,0.09,0.01,0.03,0.05,4.6,1,26.99,9345,0.61,0.26,0.08,0.04,0.01,4.4,0.8,16.99,14488,0.69,0.14,0.14,0.02,0.01,4.5,0.77,17.99,17591,0.82,0.09,0.01,0.03,0.05,4.6,1
12248,24.99,5332,0.74,0.18,0.02,0.03,0.03,4.6,0.77,26.99,19117,0.69,0.18,0.07,0.02,0.04,4.5,0.93,15.99,18317,0.76,0.08,0.04,0.02,0.1,4.4,1.64,17.99,18009,0.78,0.15,0.02,0.01,0.04,4.6,0.89
12249,26.99,10980,0.69,0.14,0.14,0.02,0.01,4.5,0.77,28.99,17840,0.73,0.15,0.01,0.02,0.09,4.4,1.49,16.99,19961,0.73,0.19,0.04,0.03,0.01,4.6,0.58,15.99,17040,0.82,0.01,0.01,0.07,0.09,4.4,1.74
12251,26.99,8654,0.65,0.19,0.11,0.03,0.02,4.4,0.91,26.99,13310,0.71,0.17,0.01,0.02,0.09,4.4,1.43,17.99,8594,0.75,0.12,0.1,0.02,0.01,4.6,0.65,16.99,11762,0.65,0.22,0.05,0.05,0.03,4.4,0.99
12253,28.99,14618,0.66,0.19,0.07,0.04,0.04,4.4,1.09,28.99,18182,0.69,0.2,0.01,0.03,0.07,4.4,1.31,16.99,12341,0.65,0.22,0.05,0.05,0.03,4.4,0.99,17.99,11536,0.74,0.18,0.02,0.03,0.03,4.6,0.77
12260,28.99,10047,0.77,0.13,0.05,0.02,0.03,4.6,0.84,26.99,11799,0.7,0.2,0.05,0.01,0.04,4.5,0.9,15.99,10757,0.6,0.28,0.08,0.02,0.02,4.4,0.76,16.99,5965,0.81,0.08,0.06,0.01,0.04,4.6,0.93
12266,28.99,7883,0.86,0.03,0.01,0.04,0.06,4.6,1.22,24.99,12985,0.68,0.19,0.04,0.02,0.07,4.4,1.27,17.99,10598,0.64,0.24,0.1,0.01,0.01,4.5,0.61,15.99,9568,0.76,0.08,0.04,0.02,0.1,4.4,1.64
12272,26.99,11068,0.74,0.18,0.02,0.03,0.03,4.6,0.77,24.99,11386,0.72,0.14,0.07,0.04,0.03,4.5,0.98,15.99,11464,0.77,0.12,0.01,0.05,0.05,4.5,1.21,17.99,12203,0.78,0.15,0.02,0.01,0.04,4.6,0.89
12277,26.99,13295,0.65,0.22,0.05,0.05,0.03,4.4,0.99,28.99,9853,0.69,0.14,0.14,0.02,0.01,4.5,0.77,17.99,11823,0.76,0.08,0.04,0.02,0.1,4.4,1.64,16.99,6322,0.68,0.19,0.04,0.02,0.07,4.4,1.27
12287,26.99,7453,0.82,0.09,0.01,0.03,0.05,4.6,1,26.99,9986,0.75,0.17,0.03,0.02,0.03,4.6,0.79,17.99,12667,0.76,0.08,0.04,0.02,0.1,4.4,1.64,17.99,16780,0.64,0.26,0.02,0.01,0.07,4.4,1.15
12288,26.99,17873,0.82,0.05,0.02,0.01,0.1,4.5,1.5,24.99,6672,0.75,0.17,0.03,0.02,0.03,4.6,0.79,17.99,5362,0.82,0.03,0.04,0.05,0.06,4.5,1.36,16.99,14697,0.52,0.4,0.03,0.03,0.02,4.4,0.66
12301,24.99,5031,0.65,0.22,0.05,0.05,0.03,4.4,0.99,28.99,10582,0.82,0.07,0.04,0.03,0.04,4.6,0.97,17.99,6401,0.65,0.25,0.07,0.01,0.02,4.5,0.67,17.99,13657,0.69,0.2,0.01,0.03,0.07,4.4,1.31
12302,26.99,10369,0.65,0.19,0.11,0.03,0.02,4.4,0.91,28.99,11267,0.78,0.15,0.02,0.01,0.04,4.6,0.89,16.99,5934,0.6,0.28,0.08,0.02,0.02,4.4,0.76,17.99,11552,0.6,0.32,0.01,0.03,0.04,4.4,0.95
12311,24.99,6887,0.82,0.05,0.02,0.01,0.1,4.5,1.5,26.99,12737,0.77,0.12,0.05,0.03,0.03,4.6,0.86,15.99,11401,0.52,0.4,0.03,0.03,0.02,4.4,0.66,16.99,14591,0.83,0.07,0.01,0.02,0.07,4.6,1.19
12314,26.99,7844,0.75,0.18,0.01,0.03,0.03,4.6,0.81,28.99,18400,0.78,0.07,0.06,0.05,0.04,4.5,1.15,17.99,17452,0.66,0.19,0.07,0.04,0.04,4.4,1.09,15.99,7664,0.75,0.17,0.03,0.02,0.03,4.6,0.79
12322,24.99,9316,0.69,0.2,0.01,0.03,0.07,4.4,1.31,28.99,12820,0.66,0.22,0.09,0.02,0.01,4.5,0.7,16.99,13339,0.66,0.19,0.07,0.04,0.04,4.4,1.09,16.99,16562,0.76,0.08,0.02,0.06,0.08,4.4,1.54
12323,28.99,6374,0.72,0.15,0.07,0.02,0.04,4.5,1.02,26.99,9427,0.65,0.19,0.11,0.03,0.02,4.4,0.91,17.99,19758,0.64,0.24,0.1,0.01,0.01,4.5,0.61,17.99,9702,0.74,0.18,0.02,0.03,0.03,4.6,0.77
12345,26.99,8239,0.71,0.23,0.03,0.02,0.01,4.6,0.53,26.99,11648,0.83,0.05,0.03,0.04,0.05,4.6,1.1,15.99,8552,0.71,0.17,0.01,0.02,0.09,4.4,1.43,17.99,8025,0.78,0.15,0.02,0.01,0.04,4.6,0.89
12351,24.99,5297,0.74,0.1,0.07,0.02,0.07,4.4,1.36,28.99,13517,0.77,0.12,0.05,0.03,0.03,4.6,0.86,15.99,6634,0.82,0.05,0.02,0.01,0.1,4.5,1.5,17.99,13908,0.78,0.15,0.02,0.01,0.04,4.6,0.89
12355,24.99,16570,0.69,0.2,0.01,0.03,0.07,4.4,1.31,24.99,9886,0.75,0.18,0.01,0.03,0.03,4.6,0.81,16.99,11411,0.7,0.18,0.06,0.05,0.01,4.5,0.81,17.99,6028,0.75,0.18,0.03,0.01,0.03,4.6,0.71
12356,24.99,12481,0.72,0.13,0.11,0.01,0.03,4.5,0.87,26.99,12440,0.77,0.13,0.05,0.02,0.03,4.6,0.84,15.99,9157,0.74,0.1,0.07,0.02,0.07,4.4,1.36,16.99,8645,0.86,0.03,0.01,0.04,0.06,4.6,1.22
12369,28.99,19326,0.68,0.19,0.04,0.02,0.07,4.4,1.27,26.99,9880,0.69,0.18,0.07,0.02,0.04,4.5,0.93,15.99,18993,0.69,0.2,0.01,0.03,0.07,4.4,1.31,15.99,7274,0.75,0.18,0.03,0.01,0.03,4.6,0.71
12375,28.99,10768,0.62,0.26,0.05,0.02,0.05,4.4,1.05,28.99,13316,0.76,0.08,0.02,0.06,0.08,4.4,1.54,15.99,15987,0.76,0.08,0.02,0.06,0.08,4.4,1.54,16.99,7514,0.75,0.17,0.03,0.02,0.03,4.6,0.79
12376,26.99,10763,0.69,0.18,0.07,0.02,0.04,4.5,0.93,24.99,12945,0.68,0.19,0.04,0.02,0.07,4.4,1.27,16.99,7004,0.66,0.19,0.07,0.04,0.04,4.4,1.09,17.99,19177,0.77,0.13,0.05,0.02,0.03,4.6,0.84
12377,26.99,5737,0.82,0.04,0.04,0.02,0.08,4.5,1.43,26.99,18142,0.6,0.28,0.08,0.02,0.02,4.4,0.76,15.99,17440,0.68,0.19,0.04,0.02,0.07,4.4,1.27,16.99,8514,0.83,0.07,0.01,0.02,0.07,4.6,1.19
12378,28.99,11775,0.73,0.16,0.04,0.01,0.06,4.5,1.1,26.99,17258,0.68,0.18,0.05,0.03,0.06,4.4,1.22,16.99,15725,0.65,0.19,0.11,0.03,0.02,4.4,0.91,16.99,17275,0.66,0.19,0.07,0.04,0.04,4.4,1.09
12392,28.99,16619,0.72,0.14,0.07,0.04,0.03,4.5,0.98,26.99,7133,0.61,0.26,0.08,0.04,0.01,4.4,0.8,17.99,15613,0.74,0.14,0.05,0.03,0.04,4.5,1.06,17.99,7926,0.83,0.05,0.05,0.03,0.04,4.6,1.04
12395,24.99,10494,0.77,0.11,0.07,0.04,0.01,4.6,0.74,26.99,19997,0.62,0.32,0.01,0.02,0.03,4.5,0.74,15.99,6869,0.75,0.17,0.03,0.02,0.03,4.6,0.79,15.99,15693,0.74,0.1,0.07,0.02,0.07,4.4,1.36
12398,28.99,18136,0.82,0.04,0.04,0.02,0.08,4.5,1.43,26.99,10617,0.76,0.08,0.04,0.02,0.1,4.4,1.64,16.99,15933,0.71,0.17,0.01,0.02,0.09,4.4,1.43,15.99,8999,0.78,0.07,0.06,0.05,0.04,4.5,1.15
12400,28.99,6758,0.83,0.05,0.03,0.04,0.05,4.6,1.1,28.99,17926,0.64,0.26,0.02,0.01,0.07,4.4,1.15,17.99,18876,0.6,0.32,0.01,0.03,0.04,4.4,0.95,16.99,11779,0.83,0.05,0.05,0.03,0.04,4.6,1.04
